"X","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday.x","Dept","Weekly_Sales","IsHoliday.y","Week","Year","Month","Type","Size"
360339,44,"5/20/2011",52.12,3.802,NA,NA,NA,NA,NA,129.0756774,6.906,FALSE,1,7269.3,FALSE,21,2011,5,"C",39910
360373,44,"5/27/2011",54.62,3.778,NA,NA,NA,NA,NA,129.0623548,6.906,FALSE,1,7716.02,FALSE,22,2011,5,"C",39910
360445,44,"6/3/2011",52.76,3.752,NA,NA,NA,NA,NA,129.0490323,6.906,FALSE,1,8044.3,FALSE,23,2011,6,"C",39910
360472,44,"6/10/2011",61.39,3.732,NA,NA,NA,NA,NA,129.0357097,6.906,FALSE,1,7632.33,FALSE,24,2011,6,"C",39910
360542,44,"6/17/2011",63.35,3.704,NA,NA,NA,NA,NA,129.0432,6.906,FALSE,1,7580.63,FALSE,25,2011,6,"C",39910
360567,44,"6/24/2011",66.38,3.668,NA,NA,NA,NA,NA,129.0663,6.906,FALSE,1,7377.88,FALSE,26,2011,6,"C",39910
360633,44,"7/1/2011",74.29,3.613,NA,NA,NA,NA,NA,129.0894,6.56,FALSE,1,7428.35,FALSE,27,2011,7,"C",39910
360702,44,"7/8/2011",77.3,3.563,NA,NA,NA,NA,NA,129.1125,6.56,FALSE,1,7359.8,FALSE,28,2011,7,"C",39910
360767,44,"7/15/2011",75.59,3.553,NA,NA,NA,NA,NA,129.1338387,6.56,FALSE,1,7955.33,FALSE,29,2011,7,"C",39910
360798,44,"7/22/2011",78.5,3.563,NA,NA,NA,NA,NA,129.1507742,6.56,FALSE,1,7884.73,FALSE,30,2011,7,"C",39910
360838,44,"7/29/2011",77.62,3.574,NA,NA,NA,NA,NA,129.1677097,6.56,FALSE,1,7296.82,FALSE,31,2011,7,"C",39910
360911,44,"8/5/2011",75.56,3.595,NA,NA,NA,NA,NA,129.1846452,6.56,FALSE,1,7775.42,FALSE,32,2011,8,"C",39910
360924,44,"8/12/2011",75.95,3.606,NA,NA,NA,NA,NA,129.2015806,6.56,FALSE,1,7019.49,FALSE,33,2011,8,"C",39910
360970,44,"8/19/2011",76.68,3.578,NA,NA,NA,NA,NA,129.2405806,6.56,FALSE,1,6950.36,FALSE,34,2011,8,"C",39910
361019,44,"8/26/2011",81.53,3.57,NA,NA,NA,NA,NA,129.2832581,6.56,FALSE,1,7036.07,FALSE,35,2011,8,"C",39910
361071,44,"9/2/2011",77,3.58,NA,NA,NA,NA,NA,129.3259355,6.56,FALSE,1,7623.35,FALSE,36,2011,9,"C",39910
361146,44,"9/9/2011",70.19,3.619,NA,NA,NA,NA,NA,129.3686129,6.56,TRUE,1,7051.45,TRUE,37,2011,9,"C",39910
361192,44,"9/16/2011",67.54,3.641,NA,NA,NA,NA,NA,129.4306,6.56,FALSE,1,8221.67,FALSE,38,2011,9,"C",39910
361231,44,"9/23/2011",63.6,3.648,NA,NA,NA,NA,NA,129.5183333,6.56,FALSE,1,8892,FALSE,39,2011,9,"C",39910
361275,44,"9/30/2011",68.28,3.623,NA,NA,NA,NA,NA,129.6060667,6.56,FALSE,1,8435.26,FALSE,40,2011,9,"C",39910
361337,44,"10/7/2011",60.62,3.592,NA,NA,NA,NA,NA,129.6938,6.078,FALSE,1,9384.4,FALSE,41,2011,10,"C",39910
361392,44,"10/14/2011",51.74,3.567,NA,NA,NA,NA,NA,129.7706452,6.078,FALSE,1,8933.6,FALSE,42,2011,10,"C",39910
361443,44,"10/21/2011",54.66,3.579,NA,NA,NA,NA,NA,129.7821613,6.078,FALSE,1,11199.51,FALSE,43,2011,10,"C",39910
361510,44,"10/28/2011",47.41,3.567,NA,NA,NA,NA,NA,129.7936774,6.078,FALSE,1,14246.84,FALSE,44,2011,10,"C",39910
361568,44,"11/4/2011",43.51,3.538,NA,NA,NA,NA,NA,129.8051935,6.078,FALSE,1,18156.41,FALSE,45,2011,11,"C",39910
361596,44,"11/11/2011",33.8,3.513,48.84,224.31,4.29,NA,778.47,129.8167097,6.078,FALSE,1,5471.77,FALSE,46,2011,11,"C",39910
361650,44,"11/18/2011",40.65,3.489,861.43,NA,NA,NA,940.29,129.8268333,6.078,FALSE,1,6846.26,FALSE,47,2011,11,"C",39910
361701,44,"11/25/2011",38.89,3.445,NA,NA,NA,NA,256.45,129.8364,6.078,TRUE,1,7831.2,TRUE,48,2011,11,"C",39910
361758,44,"12/2/2011",33.94,3.389,60,NA,4.23,NA,1185.19,129.8459667,6.078,FALSE,1,7891.92,FALSE,49,2011,12,"C",39910
361819,44,"12/9/2011",24.82,3.341,NA,NA,0.47,NA,441.57,129.8555333,6.078,FALSE,1,9705.88,FALSE,50,2011,12,"C",39910
361877,44,"12/16/2011",27.85,3.282,29.4,NA,6.75,NA,1041.62,129.8980645,6.078,FALSE,1,12158.2,FALSE,51,2011,12,"C",39910
361915,44,"12/23/2011",24.76,3.186,38,NA,NA,NA,746.84,129.9845484,6.078,FALSE,1,12738.13,FALSE,52,2011,12,"C",39910
361969,44,"12/30/2011",31.53,3.119,409.92,1566.42,NA,17.64,153.9,130.0710323,6.078,TRUE,1,6973.85,TRUE,53,2011,12,"C",39910
362019,44,"1/6/2012",33.8,3.08,1.94,51.41,54.05,NA,809.1,130.1575161,5.774,FALSE,1,5347.67,FALSE,1,2012,1,"C",39910
362067,44,"1/13/2012",25.61,3.056,1074.17,27.6,48.39,NA,545.15,130.244,5.774,FALSE,1,5881.25,FALSE,2,2012,1,"C",39910
362116,44,"1/20/2012",32.71,3.047,378.2,22.42,66,NA,481.09,130.2792258,5.774,FALSE,1,6597.76,FALSE,3,2012,1,"C",39910
362174,44,"1/27/2012",34.32,3.058,17.76,12.28,63.36,NA,224.86,130.3144516,5.774,FALSE,1,7489.86,FALSE,4,2012,1,"C",39910
362220,44,"2/3/2012",31.39,3.077,1518.53,4,77.54,NA,1177.48,130.3496774,5.774,FALSE,1,8045.64,FALSE,5,2012,2,"C",39910
362254,44,"2/10/2012",33.73,3.116,2463.16,11.5,76.33,NA,1635.49,130.3849032,5.774,TRUE,1,9126.11,TRUE,6,2012,2,"C",39910
362317,44,"2/17/2012",36.57,3.119,98.16,1080.01,17.6,NA,2583.41,130.4546207,5.774,FALSE,1,12552.68,FALSE,7,2012,2,"C",39910
362380,44,"2/24/2012",35.38,3.145,270.59,18.53,NA,NA,1148.17,130.5502069,5.774,FALSE,1,7360.36,FALSE,8,2012,2,"C",39910
362422,44,"3/2/2012",32.36,3.242,611.06,NA,3.39,59.19,925.79,130.6457931,5.774,FALSE,1,7552.19,FALSE,9,2012,3,"C",39910
362461,44,"3/9/2012",38.24,3.38,2456.13,1.5,0.49,28.06,691.4,130.7413793,5.774,FALSE,1,8060.55,FALSE,10,2012,3,"C",39910
362509,44,"3/16/2012",52.5,3.529,260.7,NA,0.99,NA,469.46,130.8261935,5.774,FALSE,1,8382.5,FALSE,11,2012,3,"C",39910
362569,44,"3/23/2012",47.83,3.671,347.09,3,0.34,NA,303.08,130.8966452,5.774,FALSE,1,8152.21,FALSE,12,2012,3,"C",39910
362631,44,"3/30/2012",53.2,3.734,87.86,NA,NA,2.36,1215.48,130.9670968,5.774,FALSE,1,10229.76,FALSE,13,2012,3,"C",39910
362643,44,"4/6/2012",48.85,3.793,253.38,NA,11.76,NA,512.25,131.0375484,5.621,FALSE,1,14409.46,FALSE,14,2012,4,"C",39910
362716,44,"4/13/2012",51.7,3.833,16.49,1118.27,18.08,NA,1460.89,131.108,5.621,FALSE,1,9825.02,FALSE,15,2012,4,"C",39910
362754,44,"4/20/2012",50.24,3.845,58.34,0.73,7.7,NA,402.9,131.1173333,5.621,FALSE,1,6026.3,FALSE,16,2012,4,"C",39910
362803,44,"4/27/2012",64.8,3.842,2489.9,NA,3.98,16.6,821.26,131.1266667,5.621,FALSE,1,6664.98,FALSE,17,2012,4,"C",39910
362851,44,"5/4/2012",54.41,3.831,513.1,NA,8.62,NA,529.55,131.136,5.621,FALSE,1,6947.81,FALSE,18,2012,5,"C",39910
362902,44,"5/11/2012",56.47,3.809,529.2,NA,2.1,NA,1064.56,131.1453333,5.621,FALSE,1,7315.53,FALSE,19,2012,5,"C",39910
362933,44,"5/18/2012",65.17,3.808,777.37,NA,NA,NA,1118.23,131.0983226,5.621,FALSE,1,7332.87,FALSE,20,2012,5,"C",39910
363005,44,"5/25/2012",62.39,3.801,63.04,NA,NA,NA,419.93,131.0287742,5.621,FALSE,1,7576.15,FALSE,21,2012,5,"C",39910
363038,44,"6/1/2012",61.11,3.788,375.61,NA,NA,NA,686.9,130.9592258,5.621,FALSE,1,7299.46,FALSE,22,2012,6,"C",39910
363098,44,"6/8/2012",68.4,3.776,276.3,NA,31.29,NA,1225.27,130.8896774,5.621,FALSE,1,8567.15,FALSE,23,2012,6,"C",39910
363144,44,"6/15/2012",65.97,3.756,3297.48,NA,9.88,23.04,993.88,130.8295333,5.621,FALSE,1,8251.54,FALSE,24,2012,6,"C",39910
363209,44,"6/22/2012",72.89,3.737,505.28,NA,0.79,43.89,1222.4,130.7929,5.621,FALSE,1,7440.25,FALSE,25,2012,6,"C",39910
363273,44,"6/29/2012",82,3.681,174.37,NA,NA,NA,1114.79,130.7562667,5.621,FALSE,1,7892.43,FALSE,26,2012,6,"C",39910
363322,44,"7/6/2012",79.23,3.63,781.9,NA,2.87,NA,1072,130.7196333,5.407,FALSE,1,8071.83,FALSE,27,2012,7,"C",39910
363361,44,"7/13/2012",83.68,3.595,372.75,NA,0.63,NA,411.08,130.683,5.407,FALSE,1,7425.3,FALSE,28,2012,7,"C",39910
363409,44,"7/20/2012",75.69,3.556,204.26,NA,1.22,NA,1140.85,130.7012903,5.407,FALSE,1,8833.3,FALSE,29,2012,7,"C",39910
363460,44,"7/27/2012",80.42,3.537,30.51,NA,NA,0.41,1736.91,130.7195806,5.407,FALSE,1,8081.16,FALSE,30,2012,7,"C",39910
363509,44,"8/3/2012",81.99,3.512,619.96,NA,1.54,77.58,1429.81,130.737871,5.407,FALSE,1,7311.35,FALSE,31,2012,8,"C",39910
363585,44,"8/10/2012",81.69,3.509,84.25,NA,6.99,4.41,831.23,130.7561613,5.407,FALSE,1,7805.85,FALSE,32,2012,8,"C",39910
363651,44,"8/17/2012",79.4,3.545,411.11,NA,9.77,NA,689.16,130.7909677,5.407,FALSE,1,7635.35,FALSE,33,2012,8,"C",39910
363709,44,"8/24/2012",77.37,3.582,73.93,NA,87.77,89.76,624.58,130.8381613,5.407,FALSE,1,7415.98,FALSE,34,2012,8,"C",39910
363757,44,"8/31/2012",79.18,3.624,356.47,NA,39.11,NA,795.72,130.8853548,5.407,FALSE,1,7977.82,FALSE,35,2012,8,"C",39910
363791,44,"9/7/2012",70.65,3.689,282.57,NA,106.31,NA,406.52,130.9325484,5.407,TRUE,1,8377.9,TRUE,36,2012,9,"C",39910
363860,44,"9/14/2012",68.55,3.749,1020.44,NA,22.15,NA,752.67,130.9776667,5.407,FALSE,1,8925.24,FALSE,37,2012,9,"C",39910
363930,44,"9/21/2012",67.96,3.821,57.17,NA,NA,NA,854.46,131.0103333,5.407,FALSE,1,8522.46,FALSE,38,2012,9,"C",39910
363978,44,"9/28/2012",64.8,3.821,380.96,NA,NA,NA,2022.03,131.043,5.407,FALSE,1,8744.96,FALSE,39,2012,9,"C",39910
364027,44,"10/5/2012",61.79,3.815,417.9,NA,0.02,NA,496.52,131.0756667,5.217,FALSE,1,9376.1,FALSE,40,2012,10,"C",39910
364068,44,"10/12/2012",55.1,3.797,69.96,NA,3.05,NA,999.62,131.1083333,5.217,FALSE,1,10234.07,FALSE,41,2012,10,"C",39910
364132,44,"10/19/2012",52.06,3.781,139.57,NA,3.5,NA,472.02,131.1499677,5.217,FALSE,1,10262.02,FALSE,42,2012,10,"C",39910
364163,44,"10/26/2012",46.97,3.755,38.65,2.61,0.98,NA,457.74,131.1930968,5.217,FALSE,1,13117.6,FALSE,43,2012,10,"C",39910
364200,45,"2/5/2010",27.31,2.784,NA,NA,NA,NA,NA,181.8711898,8.992,FALSE,1,18628.11,FALSE,6,2010,2,"B",118221
364267,45,"2/12/2010",27.73,2.773,NA,NA,NA,NA,NA,181.982317,8.992,TRUE,1,22416.94,TRUE,7,2010,2,"B",118221
364343,45,"2/19/2010",31.27,2.745,NA,NA,NA,NA,NA,182.0347816,8.992,FALSE,1,28756.53,FALSE,8,2010,2,"B",118221
364423,45,"2/26/2010",34.89,2.754,NA,NA,NA,NA,NA,182.0774691,8.992,FALSE,1,14656.08,FALSE,9,2010,2,"B",118221
364474,45,"3/5/2010",37.13,2.777,NA,NA,NA,NA,NA,182.1201566,8.992,FALSE,1,16608.87,FALSE,10,2010,3,"B",118221
364573,45,"3/12/2010",45.8,2.818,NA,NA,NA,NA,NA,182.1628441,8.992,FALSE,1,17621.39,FALSE,11,2010,3,"B",118221
364636,45,"3/19/2010",48.79,2.844,NA,NA,NA,NA,NA,182.0779857,8.992,FALSE,1,18932.34,FALSE,12,2010,3,"B",118221
364677,45,"3/26/2010",54.36,2.854,NA,NA,NA,NA,NA,181.9718697,8.992,FALSE,1,25610.76,FALSE,13,2010,3,"B",118221
364772,45,"4/2/2010",47.74,2.85,NA,NA,NA,NA,NA,181.8657537,8.899,FALSE,1,66437.66,FALSE,14,2010,4,"B",118221
364863,45,"4/9/2010",65.45,2.869,NA,NA,NA,NA,NA,181.7596377,8.899,FALSE,1,42591.72,FALSE,15,2010,4,"B",118221
364920,45,"4/16/2010",54.28,2.899,NA,NA,NA,NA,NA,181.6924769,8.899,FALSE,1,14622.96,FALSE,16,2010,4,"B",118221
364996,45,"4/23/2010",53.47,2.902,NA,NA,NA,NA,NA,181.6772564,8.899,FALSE,1,11327.93,FALSE,17,2010,4,"B",118221
365064,45,"4/30/2010",53.15,2.921,NA,NA,NA,NA,NA,181.6620359,8.899,FALSE,1,11692.26,FALSE,18,2010,4,"B",118221
365121,45,"5/7/2010",70.75,2.966,NA,NA,NA,NA,NA,181.6468154,8.899,FALSE,1,11023.12,FALSE,19,2010,5,"B",118221
365188,45,"5/14/2010",54.26,2.982,NA,NA,NA,NA,NA,181.6612792,8.899,FALSE,1,12908.53,FALSE,20,2010,5,"B",118221
365273,45,"5/21/2010",62.62,2.958,NA,NA,NA,NA,NA,181.8538486,8.899,FALSE,1,12319.7,FALSE,21,2010,5,"B",118221
365332,45,"5/28/2010",69.27,2.899,NA,NA,NA,NA,NA,182.0464181,8.899,FALSE,1,12037.59,FALSE,22,2010,5,"B",118221
365380,45,"6/4/2010",75.93,2.847,NA,NA,NA,NA,NA,182.2389876,8.899,FALSE,1,11172.5,FALSE,23,2010,6,"B",118221
365434,45,"6/11/2010",69.71,2.809,NA,NA,NA,NA,NA,182.4315571,8.899,FALSE,1,11840.08,FALSE,24,2010,6,"B",118221
365516,45,"6/18/2010",72.62,2.78,NA,NA,NA,NA,NA,182.4424199,8.899,FALSE,1,12950.45,FALSE,25,2010,6,"B",118221
365594,45,"6/25/2010",79.32,2.808,NA,NA,NA,NA,NA,182.3806,8.899,FALSE,1,12447.81,FALSE,26,2010,6,"B",118221
365662,45,"7/2/2010",76.61,2.815,NA,NA,NA,NA,NA,182.3187801,8.743,FALSE,1,12553.02,FALSE,27,2010,7,"B",118221
365735,45,"7/9/2010",82.45,2.793,NA,NA,NA,NA,NA,182.2569603,8.743,FALSE,1,11007.81,FALSE,28,2010,7,"B",118221
365793,45,"7/16/2010",77.84,2.783,NA,NA,NA,NA,NA,182.2604411,8.743,FALSE,1,12629.27,FALSE,29,2010,7,"B",118221
365833,45,"7/23/2010",81.46,2.771,NA,NA,NA,NA,NA,182.3509895,8.743,FALSE,1,12448.3,FALSE,30,2010,7,"B",118221
365903,45,"7/30/2010",79.78,2.781,NA,NA,NA,NA,NA,182.4415378,8.743,FALSE,1,11631.36,FALSE,31,2010,7,"B",118221
365964,45,"8/6/2010",77.17,2.784,NA,NA,NA,NA,NA,182.5320862,8.743,FALSE,1,11089.67,FALSE,32,2010,8,"B",118221
366077,45,"8/13/2010",78.44,2.805,NA,NA,NA,NA,NA,182.6226346,8.743,FALSE,1,11294.53,FALSE,33,2010,8,"B",118221
366142,45,"8/20/2010",76.01,2.779,NA,NA,NA,NA,NA,182.6165205,8.743,FALSE,1,10256.36,FALSE,34,2010,8,"B",118221
366206,45,"8/27/2010",71.36,2.755,NA,NA,NA,NA,NA,182.6104063,8.743,FALSE,1,11856.89,FALSE,35,2010,8,"B",118221
366268,45,"9/3/2010",78.37,2.715,NA,NA,NA,NA,NA,182.6042922,8.743,FALSE,1,11145.88,FALSE,36,2010,9,"B",118221
366338,45,"9/10/2010",70.87,2.699,NA,NA,NA,NA,NA,182.598178,8.743,TRUE,1,11730.76,TRUE,37,2010,9,"B",118221
366405,45,"9/17/2010",66.55,2.706,NA,NA,NA,NA,NA,182.622509,8.743,FALSE,1,13757.07,FALSE,38,2010,9,"B",118221
366463,45,"9/24/2010",68.59,2.713,NA,NA,NA,NA,NA,182.6696737,8.743,FALSE,1,12977.57,FALSE,39,2010,9,"B",118221
366517,45,"10/1/2010",70.58,2.707,NA,NA,NA,NA,NA,182.7168385,8.724,FALSE,1,15075.55,FALSE,40,2010,10,"B",118221
366606,45,"10/8/2010",56.49,2.764,NA,NA,NA,NA,NA,182.7640032,8.724,FALSE,1,16505.87,FALSE,41,2010,10,"B",118221
366652,45,"10/15/2010",58.61,2.868,NA,NA,NA,NA,NA,182.8106203,8.724,FALSE,1,17750.01,FALSE,42,2010,10,"B",118221
366736,45,"10/22/2010",53.15,2.917,NA,NA,NA,NA,NA,182.8558685,8.724,FALSE,1,22929.36,FALSE,43,2010,10,"B",118221
366794,45,"10/29/2010",61.3,2.921,NA,NA,NA,NA,NA,182.9011166,8.724,FALSE,1,38600.89,FALSE,44,2010,10,"B",118221
366848,45,"11/5/2010",45.65,2.917,NA,NA,NA,NA,NA,182.9463648,8.724,FALSE,1,37460.6,FALSE,45,2010,11,"B",118221
366903,45,"11/12/2010",46.14,2.931,NA,NA,NA,NA,NA,182.9916129,8.724,FALSE,1,12145.54,FALSE,46,2010,11,"B",118221
366972,45,"11/19/2010",50.02,3,NA,NA,NA,NA,NA,182.8989385,8.724,FALSE,1,12282.29,FALSE,47,2010,11,"B",118221
367066,45,"11/26/2010",46.15,3.039,NA,NA,NA,NA,NA,182.7832769,8.724,TRUE,1,13407.99,TRUE,48,2010,11,"B",118221
367142,45,"12/3/2010",40.93,3.046,NA,NA,NA,NA,NA,182.6676154,8.724,FALSE,1,18325.85,FALSE,49,2010,12,"B",118221
367197,45,"12/10/2010",30.54,3.109,NA,NA,NA,NA,NA,182.5519538,8.724,FALSE,1,27027.17,FALSE,50,2010,12,"B",118221
367231,45,"12/17/2010",30.51,3.14,NA,NA,NA,NA,NA,182.517732,8.724,FALSE,1,39218.82,FALSE,51,2010,12,"B",118221
367299,45,"12/24/2010",30.59,3.141,NA,NA,NA,NA,NA,182.54459,8.724,FALSE,1,54051.13,FALSE,52,2010,12,"B",118221
367377,45,"12/31/2010",29.67,3.179,NA,NA,NA,NA,NA,182.5714479,8.724,TRUE,1,11769.12,TRUE,53,2010,12,"B",118221
367473,45,"1/7/2011",34.32,3.193,NA,NA,NA,NA,NA,182.5983058,8.549,FALSE,1,10641.2,FALSE,2,2011,1,"B",118221
367546,45,"1/14/2011",24.78,3.205,NA,NA,NA,NA,NA,182.6585782,8.549,FALSE,1,11518.43,FALSE,3,2011,1,"B",118221
367587,45,"1/21/2011",30.55,3.229,NA,NA,NA,NA,NA,182.9193368,8.549,FALSE,1,12193.51,FALSE,4,2011,1,"B",118221
367651,45,"1/28/2011",24.05,3.237,NA,NA,NA,NA,NA,183.1800955,8.549,FALSE,1,12774.72,FALSE,5,2011,1,"B",118221
367723,45,"2/4/2011",28.73,3.231,NA,NA,NA,NA,NA,183.4408542,8.549,FALSE,1,15339.62,FALSE,6,2011,2,"B",118221
367782,45,"2/11/2011",30.3,3.239,NA,NA,NA,NA,NA,183.7016129,8.549,TRUE,1,22469.46,TRUE,7,2011,2,"B",118221
367840,45,"2/18/2011",40.7,3.245,NA,NA,NA,NA,NA,183.9371353,8.549,FALSE,1,35065.76,FALSE,8,2011,2,"B",118221
367903,45,"2/25/2011",35.78,3.274,NA,NA,NA,NA,NA,184.1625632,8.549,FALSE,1,13886.57,FALSE,9,2011,2,"B",118221
367964,45,"3/4/2011",38.65,3.433,NA,NA,NA,NA,NA,184.3879911,8.549,FALSE,1,12742.8,FALSE,10,2011,3,"B",118221
368043,45,"3/11/2011",45.01,3.582,NA,NA,NA,NA,NA,184.613419,8.549,FALSE,1,12294.99,FALSE,11,2011,3,"B",118221
368119,45,"3/18/2011",46.66,3.631,NA,NA,NA,NA,NA,184.809719,8.549,FALSE,1,14587.49,FALSE,12,2011,3,"B",118221
368204,45,"3/25/2011",41.76,3.625,NA,NA,NA,NA,NA,184.9943679,8.549,FALSE,1,16190.45,FALSE,13,2011,3,"B",118221
368254,45,"4/1/2011",37.27,3.638,NA,NA,NA,NA,NA,185.1790167,8.521,FALSE,1,15734.83,FALSE,14,2011,4,"B",118221
368335,45,"4/8/2011",48.71,3.72,NA,NA,NA,NA,NA,185.3636656,8.521,FALSE,1,21535.31,FALSE,15,2011,4,"B",118221
368376,45,"4/15/2011",53.69,3.821,NA,NA,NA,NA,NA,185.5339821,8.521,FALSE,1,27964.64,FALSE,16,2011,4,"B",118221
368485,45,"4/22/2011",53.04,3.892,NA,NA,NA,NA,NA,185.6684673,8.521,FALSE,1,64121.38,FALSE,17,2011,4,"B",118221
368544,45,"4/29/2011",66.18,3.962,NA,NA,NA,NA,NA,185.8029526,8.521,FALSE,1,38570.3,FALSE,18,2011,4,"B",118221
368586,45,"5/6/2011",58.21,4.046,NA,NA,NA,NA,NA,185.9374378,8.521,FALSE,1,13580.23,FALSE,19,2011,5,"B",118221
368667,45,"5/13/2011",60.38,4.066,NA,NA,NA,NA,NA,186.0719231,8.521,FALSE,1,11459.58,FALSE,20,2011,5,"B",118221
368729,45,"5/20/2011",62.28,4.062,NA,NA,NA,NA,NA,185.9661154,8.521,FALSE,1,11292.82,FALSE,21,2011,5,"B",118221
368802,45,"5/27/2011",69.7,3.985,NA,NA,NA,NA,NA,185.8603077,8.521,FALSE,1,10632.88,FALSE,22,2011,5,"B",118221
368857,45,"6/3/2011",76.38,3.922,NA,NA,NA,NA,NA,185.7545,8.521,FALSE,1,11142.7,FALSE,23,2011,6,"B",118221
368938,45,"6/10/2011",73.88,3.881,NA,NA,NA,NA,NA,185.6486923,8.521,FALSE,1,10312.84,FALSE,24,2011,6,"B",118221
368992,45,"6/17/2011",69.32,3.842,NA,NA,NA,NA,NA,185.6719333,8.521,FALSE,1,11742,FALSE,25,2011,6,"B",118221
369089,45,"6/24/2011",74.85,3.804,NA,NA,NA,NA,NA,185.7919609,8.521,FALSE,1,11570.03,FALSE,26,2011,6,"B",118221
369152,45,"7/1/2011",74.04,3.748,NA,NA,NA,NA,NA,185.9119885,8.625,FALSE,1,10796.27,FALSE,27,2011,7,"B",118221
369218,45,"7/8/2011",77.49,3.711,NA,NA,NA,NA,NA,186.032016,8.625,FALSE,1,11346.06,FALSE,28,2011,7,"B",118221
369268,45,"7/15/2011",78.47,3.76,NA,NA,NA,NA,NA,186.1399808,8.625,FALSE,1,12773.75,FALSE,29,2011,7,"B",118221
369354,45,"7/22/2011",82.33,3.811,NA,NA,NA,NA,NA,186.2177885,8.625,FALSE,1,11090.63,FALSE,30,2011,7,"B",118221
369407,45,"7/29/2011",81.31,3.829,NA,NA,NA,NA,NA,186.2955962,8.625,FALSE,1,12019.61,FALSE,31,2011,7,"B",118221
369459,45,"8/5/2011",78.22,3.842,NA,NA,NA,NA,NA,186.3734038,8.625,FALSE,1,11745.45,FALSE,32,2011,8,"B",118221
369521,45,"8/12/2011",77,3.812,NA,NA,NA,NA,NA,186.4512115,8.625,FALSE,1,11060.92,FALSE,33,2011,8,"B",118221
369610,45,"8/19/2011",72.98,3.747,NA,NA,NA,NA,NA,186.5093071,8.625,FALSE,1,11096.27,FALSE,34,2011,8,"B",118221
369677,45,"8/26/2011",72.55,3.704,NA,NA,NA,NA,NA,186.5641172,8.625,FALSE,1,12543.74,FALSE,35,2011,8,"B",118221
369745,45,"9/2/2011",70.63,3.703,NA,NA,NA,NA,NA,186.6189274,8.625,FALSE,1,11142.98,FALSE,36,2011,9,"B",118221
369786,45,"9/9/2011",71.48,3.738,NA,NA,NA,NA,NA,186.6737376,8.625,TRUE,1,11402.12,TRUE,37,2011,9,"B",118221
369842,45,"9/16/2011",69.17,3.742,NA,NA,NA,NA,NA,186.8024,8.625,FALSE,1,13072.55,FALSE,38,2011,9,"B",118221
369916,45,"9/23/2011",63.75,3.711,NA,NA,NA,NA,NA,187.0295321,8.625,FALSE,1,13593.38,FALSE,39,2011,9,"B",118221
370044,45,"9/30/2011",70.66,3.645,NA,NA,NA,NA,NA,187.2566641,8.625,FALSE,1,14680.07,FALSE,40,2011,9,"B",118221
370109,45,"10/7/2011",55.82,3.583,NA,NA,NA,NA,NA,187.4837962,8.523,FALSE,1,15076.51,FALSE,41,2011,10,"B",118221
370175,45,"10/14/2011",63.82,3.541,NA,NA,NA,NA,NA,187.6917481,8.523,FALSE,1,16709.34,FALSE,42,2011,10,"B",118221
370224,45,"10/21/2011",59.6,3.57,NA,NA,NA,NA,NA,187.7846197,8.523,FALSE,1,20667.38,FALSE,43,2011,10,"B",118221
370293,45,"10/28/2011",51.78,3.569,NA,NA,NA,NA,NA,187.8774913,8.523,FALSE,1,30818.55,FALSE,44,2011,10,"B",118221
370347,45,"11/4/2011",43.92,3.551,NA,NA,NA,NA,NA,187.9703629,8.523,FALSE,1,39800.19,FALSE,45,2011,11,"B",118221
370398,45,"11/11/2011",47.65,3.53,23052.25,5449.62,189.24,3355.69,3864.6,188.0632345,8.523,FALSE,1,11872.75,FALSE,46,2011,11,"B",118221
370488,45,"11/18/2011",51.34,3.53,4240.34,132.96,111.71,270.14,7073,188.1983654,8.523,FALSE,1,13489.69,FALSE,47,2011,11,"B",118221
370533,45,"11/25/2011",48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,TRUE,1,14595.1,TRUE,48,2011,11,"B",118221
370592,45,"12/2/2011",50.19,3.452,6835.61,120.76,802.79,2490.15,17861.5,188.5024346,8.523,FALSE,1,18324.66,FALSE,49,2011,12,"B",118221
370688,45,"12/9/2011",46.57,3.415,6176.69,2.87,379.57,1593.44,10170.5,188.6544692,8.523,FALSE,1,23323.18,FALSE,50,2011,12,"B",118221
370743,45,"12/16/2011",39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.7979349,8.523,FALSE,1,37983.83,FALSE,51,2011,12,"B",118221
370823,45,"12/23/2011",42.27,3.389,797.1,89.14,1962.19,17,2985.51,188.9299752,8.523,FALSE,1,53942.21,FALSE,52,2011,12,"B",118221
370899,45,"12/30/2011",37.79,3.389,3604.35,43941.56,287.45,357.43,750.01,189.0620155,8.523,TRUE,1,20642.48,TRUE,53,2011,12,"B",118221
370953,45,"1/6/2012",35.88,3.422,7328.14,33378.79,34.6,1198.48,6819.1,189.1940558,8.424,FALSE,1,11431.14,FALSE,1,2012,1,"B",118221
371027,45,"1/13/2012",41.18,3.513,3489.73,11219.72,0.92,489.07,9596.29,189.3260962,8.424,FALSE,1,11048.79,FALSE,2,2012,1,"B",118221
371094,45,"1/20/2012",31.85,3.533,3205.9,4038.51,2.19,488.63,2344.09,189.4214733,8.424,FALSE,1,13082.52,FALSE,3,2012,1,"B",118221
